Original,Filtered
16784.223591748847,1150.2596277196944
16818.77169559938,1169.4794886208542
16864.536376891716,1190.3409828656459
16926.74163882797,1212.9703128475376
17004.256625599624,1237.3669922439415
17089.843349899307,1263.4173869014942
17172.91878070177,1290.961008899209
17243.81070828782,1319.8802775715892
17297.912901622043,1350.1718746275403
17338.12009242831,1381.9621111037618
17374.475627669446,1415.4489323779146
17420.93072376878,1450.7823371235277
17490.18292513254,1487.9223665712695
17588.367585985336,1526.5286650734158
17711.617579564223,1565.9309651465683
17846.048923627022,1605.205311079691
17971.6657443188,1643.3432074405919
18069.313794931,1679.4623767524092
18128.586333765703,1712.982297265609
18153.935107763824,1743.6860744623607
18166.450319780924,1771.61645235687
18199.876357129444,1796.802926550387
18291.161398398675,1818.8758256743815
18467.70086190989,1836.673995532797
18734.835529720185,1847.9779825256458
19067.603158147765,1849.489025643285
19409.975965718862,1837.124473428986
19682.96369021128,1806.622547471789
19800.493270984305,1754.3630562935737
19689.591511212337,1678.2393687282995
19309.82379556951,1578.3820019552916
18666.709910442165,1457.5482537043142
17815.103920570928,1321.0553301872048
16851.00454803749,1176.2328762072568
15893.295950174115,1031.4808902037882
15059.65572662453,895.1127677672723
14442.516131089938,774.2161293597676
14091.033395322273,673.7617998471925
14003.464013483972,596.1337368398015
14131.59565987212,541.1542410321871
14395.706869365047,506.56450026804316
14705.82628042106,488.81944487128277
14983.57659120211,483.99318990713937
15179.005807672183,488.5816175464568
15278.44602027356,500.03223265742673
15302.082045609484,516.9145972448604
15292.774202144336,538.7437685186339
15299.94617554483,565.5573749175762
15363.4137689825,597.4016127034085
15501.662765471505,633.8900969554999
15707.477780625755,673.9628973427903
15951.517379609735,715.9043298986231
16192.129801320038,757.5983736127605
16388.065899082943,796.932922720842
16510.191802087935,832.2266826037112
16548.91050160392,862.5539113812422
16515.504791506748,887.879374570014
16437.510562728967,908.9757307976221
16349.940442581285,927.1592891067452
16285.223498724486,943.9289064853263
16264.857420565342,960.6134799136864
16295.019848818638,978.1218812505238
16367.04177381031,996.8509562104311
16462.14465665255,1016.7556243637102
16558.6333424713,1037.536647362262
16639.151448849538,1058.8708134062101
16695.77327563364,1080.6033906433306
16731.528993462736,1102.8435074938131
16758.15548535407,1125.941365473156
16791.058659690825,1150.3685113381366
16843.307536777105,1176.5547247394634
16920.71758987777,1204.7471492765278
17019.66757673172,1234.9458238239695
17128.36852296291,1266.9393503474396
